customer_id,activity_month,churned,upgraded,revenue
14787,2025-01-01,False,False,784.0
14788,2025-01-01,False,False,435.6
14789,2025-01-01,True,False,560.0
14790,2025-01-01,False,False,565.2
14791,2025-01-01,False,False,475.2
14792,2025-01-01,False,False,557.0
14793,2025-01-01,False,False,722.7
14794,2025-01-01,False,False,482.4
14795,2025-01-01,False,False,838.8
14796,2025-01-01,False,False,1003.0
14797,2025-01-01,False,False,999.0
14798,2025-01-01,False,False,1057.5
14799,2025-01-01,False,False,739.0
14800,2025-01-01,False,False,1049.0
14801,2025-01-01,False,False,416.0
14802,2025-01-01,False,False,656.1
14803,2025-01-01,False,False,696.0
14804,2025-01-01,False,True,1033.2
14805,2025-01-01,False,False,926.0
14806,2025-01-01,False,False,512.0
14807,2025-01-01,False,False,457.0
14808,2025-01-01,False,False,1016.1
14809,2025-01-01,False,False,611.0
14810,2025-01-01,False,False,739.8
14811,2025-01-01,False,False,1106.0
14812,2025-01-01,False,False,645.0
14813,2025-01-01,False,False,521.0
14814,2025-01-01,False,False,935.1
14815,2025-01-01,False,False,878.4
14816,2025-01-01,False,False,1026.0
14817,2025-01-01,False,False,503.0
14818,2025-01-01,False,False,898.2
14819,2025-01-01,False,False,910.0
14820,2025-01-01,False,False,922.5
14821,2025-01-01,False,False,1000.0
14822,2025-01-01,False,False,1124.0
14823,2025-01-01,False,False,951.3
14824,2025-01-01,False,False,999.9
14825,2025-01-01,False,False,1070.1
14826,2025-01-01,False,False,917.1
14827,2025-01-01,False,False,698.4
14828,2025-01-01,False,False,511.0
14829,2025-01-01,False,False,1067.4
14830,2025-01-01,False,False,1063.0
14831,2025-01-01,False,False,577.0
14832,2025-01-01,False,False,933.3
14833,2025-01-01,False,False,595.8
14834,2025-01-01,False,False,1083.0
14835,2025-01-01,False,False,546.3
14836,2025-01-01,False,False,725.4
14837,2025-01-01,False,False,1159.0
14838,2025-01-01,False,False,763.0
14839,2025-01-01,False,False,569.7
14840,2025-01-01,False,False,556.0
14841,2025-01-01,False,False,1177.0
14842,2025-01-01,False,False,1158.0
14843,2025-01-01,False,False,891.0
14844,2025-01-01,False,False,1002.0
14845,2025-01-01,False,False,622.0
14846,2025-01-01,False,True,593.0
14847,2025-01-01,False,False,794.0
14848,2025-01-01,False,False,656.0
14849,2025-01-01,False,False,434.0
14850,2025-01-01,False,False,948.0
14851,2025-01-01,False,False,845.0
14852,2025-01-01,False,False,761.4
14853,2025-01-01,False,False,696.0
14854,2025-01-01,False,False,653.0
14855,2025-01-01,True,False,1055.7
14856,2025-01-01,False,False,869.0
14857,2025-01-01,False,False,444.6
14858,2025-01-01,False,False,648.0
14859,2025-01-01,False,False,748.8
14860,2025-01-01,False,False,515.7
14861,2025-01-01,False,False,533.7
14862,2025-01-01,False,False,849.6
14863,2025-01-01,False,False,579.6
14864,2025-01-01,False,False,1183.0
14865,2025-01-01,False,False,1065.6
14866,2025-01-01,False,False,886.5
14867,2025-01-01,False,True,591.3
14868,2025-01-01,False,False,806.4
14869,2025-01-01,True,False,682.2
14870,2025-01-01,False,True,364.5
14871,2025-01-01,False,False,935.0
14872,2025-01-01,False,False,1070.0
14873,2025-01-01,False,False,739.8
14874,2025-01-01,False,False,635.0
14875,2025-01-01,False,True,644.4
14876,2025-01-01,False,False,771.0
14877,2025-01-01,False,False,552.0
14878,2025-01-01,False,False,683.0
14879,2025-01-01,False,True,859.0
14880,2025-01-01,False,False,580.0
14881,2025-01-01,False,False,1025.0
14882,2025-01-01,False,False,686.7
14883,2025-01-01,False,False,1011.6
14884,2025-01-01,False,False,998.1
14885,2025-01-01,False,False,463.0
14886,2025-01-01,False,False,644.0
14887,2025-01-01,False,False,942.0
14888,2025-01-01,False,False,1131.0
14889,2025-01-01,False,False,518.4
14890,2025-01-01,False,False,887.4
14891,2025-01-01,False,False,522.0
14892,2025-01-01,False,False,983.7
14893,2025-01-01,False,True,1124.0
14894,2025-01-01,False,False,811.0
14895,2025-01-01,False,True,926.1
14896,2025-01-01,False,False,1018.8
14897,2025-01-01,False,False,644.0
14898,2025-01-01,False,False,776.7
14899,2025-01-01,False,False,383.4
14900,2025-01-01,False,False,572.0
14901,2025-01-01,False,False,962.0
14902,2025-01-01,False,False,976.5
14903,2025-01-01,False,False,790.0
14904,2025-01-01,False,False,662.4
14905,2025-01-01,False,False,1149.0
14906,2025-01-01,False,False,1113.0
14907,2025-01-01,False,False,522.0
14908,2025-01-01,False,False,705.0
14909,2025-01-01,False,False,1028.0
14910,2025-01-01,False,False,889.2
14911,2025-01-01,False,False,1057.5
14912,2025-01-01,False,False,1004.0
14913,2025-01-01,False,False,890.1
14914,2025-01-01,False,False,659.0
14915,2025-01-01,False,False,961.2
14916,2025-01-01,False,False,1009.8
14917,2025-01-01,False,False,795.0
14918,2025-01-01,False,False,910.0
14919,2025-01-01,False,False,1024.2
14920,2025-01-01,False,False,796.0
14921,2025-01-01,False,False,512.0
14922,2025-01-01,False,False,598.5
14923,2025-01-01,True,False,993.6
14924,2025-01-01,False,False,513.0
14925,2025-01-01,False,False,1145.0
14926,2025-01-01,True,False,657.0
14927,2025-01-01,False,False,880.2
14928,2025-01-01,False,False,636.3
14929,2025-01-01,False,False,729.0
14930,2025-01-01,False,False,856.8
14931,2025-01-01,False,False,1011.6
14932,2025-01-01,False,True,986.4
14933,2025-01-01,False,False,825.3
14934,2025-01-01,False,False,1001.7
14935,2025-01-01,False,False,707.4
14936,2025-01-01,False,False,874.0
14937,2025-01-01,False,False,920.0
14938,2025-01-01,False,False,1026.0
14939,2025-01-01,False,False,391.5
14940,2025-01-01,False,False,420.3
14941,2025-01-01,False,False,1053.9
14942,2025-01-01,False,False,536.4
14943,2025-01-01,False,False,859.0
14944,2025-01-01,False,False,784.0
14945,2025-01-01,False,False,744.3
14946,2025-01-01,False,False,865.0
14947,2025-01-01,False,False,858.0
14948,2025-01-01,False,False,499.5
14949,2025-01-01,False,False,791.0
14950,2025-01-01,False,False,719.1
14951,2025-01-01,False,False,1179.0
14952,2025-01-01,False,False,598.0
14953,2025-01-01,False,False,751.5
14954,2025-01-01,False,False,416.0
14955,2025-01-01,False,False,627.3
14956,2025-01-01,False,False,952.0
14957,2025-01-01,False,False,638.0
14958,2025-01-01,False,False,988.0
14959,2025-01-01,False,False,1072.8
14960,2025-01-01,False,False,576.0
14961,2025-01-01,False,False,897.3
14962,2025-01-01,False,False,782.1
14963,2025-01-01,False,False,741.6
14964,2025-01-01,True,False,546.3
14965,2025-01-01,False,False,683.0
14966,2025-01-01,False,False,876.0
14967,2025-01-01,False,False,947.0
14968,2025-01-01,False,False,605.7
14969,2025-01-01,False,False,883.8
14970,2025-01-01,False,False,684.9
14971,2025-01-01,False,False,576.0
14972,2025-01-01,False,False,1017.9
14973,2025-01-01,False,False,1083.0
14974,2025-01-01,False,False,813.0
14975,2025-01-01,False,False,927.0
14976,2025-01-01,False,False,661.5
14977,2025-01-01,False,True,888.0
14978,2025-01-01,False,False,677.7
14979,2025-01-01,False,False,772.2
14980,2025-01-01,False,False,1174.0
14981,2025-01-01,False,False,525.6
14982,2025-01-01,False,False,909.9
14983,2025-01-01,False,False,858.0
14984,2025-01-01,False,False,1199.0
14985,2025-01-01,False,False,1099.0
14986,2025-01-01,False,False,686.7
14987,2025-01-01,False,False,1160.0
14988,2025-01-01,False,False,947.7
14989,2025-01-01,False,False,1060.0
14990,2025-01-01,False,False,505.8
14991,2025-01-01,False,False,855.0
14992,2025-01-01,False,False,680.0
14993,2025-01-01,False,False,1076.0
14994,2025-01-01,False,False,781.0
14995,2025-01-01,False,False,1019.0
14996,2025-01-01,False,False,922.0
14997,2025-01-01,False,False,685.0
14998,2025-01-01,False,False,469.8
14999,2025-01-01,False,False,927.9
15000,2025-01-01,False,False,408.0
15001,2025-01-01,False,False,700.0
15002,2025-01-01,False,False,1062.9
15003,2025-01-01,False,False,705.6
15004,2025-01-01,False,False,870.0
15005,2025-01-01,False,False,891.0
15006,2025-01-01,False,False,493.2
15007,2025-01-01,False,False,675.9
15008,2025-01-01,False,False,954.0
15009,2025-01-01,False,True,972.9
15010,2025-01-01,False,False,745.2
15011,2025-01-01,False,False,409.5
15012,2025-01-01,False,False,600.0
15013,2025-01-01,False,True,502.2
15014,2025-01-01,False,False,1065.6
15015,2025-01-01,False,False,985.5
15016,2025-01-01,False,False,897.0
15017,2025-01-01,False,True,432.0
15018,2025-01-01,False,False,423.0
15019,2025-01-01,False,False,682.2
15020,2025-01-01,False,False,1021.0
15021,2025-01-01,False,False,1029.6
15022,2025-01-01,False,False,569.7
15023,2025-01-01,False,False,552.0
15024,2025-01-01,False,False,591.0
15025,2025-01-01,False,False,1029.6
15026,2025-01-01,False,False,709.2
15027,2025-01-01,False,False,1122.0
15028,2025-01-01,False,False,471.0
15029,2025-01-01,False,False,474.0
15030,2025-01-01,False,False,389.7
15031,2025-01-01,False,True,788.0
15032,2025-01-01,False,False,905.4
15033,2025-01-01,False,False,759.0
15034,2025-01-01,False,False,496.8
15035,2025-01-01,False,False,1104.0
15036,2025-01-01,False,False,772.2
15037,2025-01-01,False,False,479.0
15038,2025-01-01,False,False,1131.0
15039,2025-01-01,False,False,368.1
15040,2025-01-01,False,False,760.0
15041,2025-01-01,False,False,522.0
15042,2025-01-01,False,False,506.7
15043,2025-01-01,False,False,634.5
15044,2025-01-01,False,False,1037.0
15045,2025-01-01,False,False,598.5
15046,2025-01-01,False,False,627.3
15047,2025-01-01,False,False,839.7
15048,2025-01-01,False,False,977.4
15049,2025-01-01,False,False,530.1
15050,2025-01-01,False,False,846.9
15051,2025-01-01,False,False,459.9
15052,2025-01-01,False,False,1014.3
15053,2025-01-01,False,False,491.0
15054,2025-01-01,False,False,594.0
15055,2025-01-01,False,False,542.0
15056,2025-01-01,False,False,592.0
15057,2025-01-01,False,False,906.3
15058,2025-01-01,False,False,889.0
15059,2025-01-01,False,False,404.1
15060,2025-01-01,False,False,550.0
15061,2025-01-01,False,False,854.1
15062,2025-01-01,False,False,594.0
15063,2025-01-01,True,False,533.0
15064,2025-01-01,False,False,873.0
15065,2025-01-01,False,False,854.1
15066,2025-01-01,False,False,906.0
15067,2025-01-01,False,False,551.7
15068,2025-01-01,False,False,1059.0
15069,2025-01-01,False,False,997.0
15070,2025-01-01,False,False,795.0
15071,2025-01-01,False,False,832.5
15072,2025-01-01,False,False,889.0
15073,2025-01-01,False,False,792.0
15074,2025-01-01,False,False,869.4
15075,2025-01-01,False,False,415.0
15076,2025-01-01,False,False,940.5
15077,2025-01-01,False,False,496.0
15078,2025-01-01,False,False,1053.0
15079,2025-01-01,False,False,512.1
15080,2025-01-01,False,False,783.9
15081,2025-01-01,False,True,756.0
15082,2025-01-01,False,False,1029.6
15083,2025-01-01,False,False,452.7
15084,2025-01-01,False,False,521.0
15085,2025-01-01,False,False,990.0
15086,2025-01-01,False,False,1170.0
15087,2025-01-01,False,False,769.0
15088,2025-01-01,False,False,786.6
15089,2025-01-01,False,False,696.0
15090,2025-01-01,False,True,708.3
15091,2025-01-01,False,False,1160.0
15092,2025-01-01,False,False,619.0
15093,2025-01-01,False,False,797.0
15094,2025-01-01,False,False,1010.0
15095,2025-01-01,True,False,1118.0
15096,2025-01-01,False,False,990.0
15097,2025-01-01,False,False,1177.0
15098,2025-01-01,False,False,1077.3
15099,2025-01-01,False,False,849.6
15100,2025-01-01,False,False,383.4
15101,2025-01-01,False,False,672.3
15102,2025-01-01,False,False,775.8
15103,2025-01-01,False,False,582.0
15104,2025-01-01,False,False,679.0
15105,2025-01-01,False,False,537.3
15106,2025-01-01,False,False,536.4
15107,2025-01-01,False,False,818.0
15108,2025-01-01,False,False,1029.0
15109,2025-01-01,False,False,617.4
15110,2025-01-01,False,False,1052.1
15111,2025-01-01,False,False,731.7
15112,2025-01-01,False,False,1033.0
15113,2025-01-01,False,False,376.2
15114,2025-01-01,False,False,1075.0
15115,2025-01-01,False,True,770.4
15116,2025-01-01,False,False,523.8
15117,2025-01-01,False,False,955.8
15118,2025-01-01,False,False,460.8
15119,2025-01-01,False,False,632.7
15120,2025-01-01,False,False,716.0
15121,2025-01-01,False,False,777.6
15122,2025-01-01,False,False,1022.0
15123,2025-01-01,False,False,801.9
15124,2025-01-01,False,False,491.0
15125,2025-01-01,False,False,554.0
15126,2025-01-01,False,False,1012.0
15127,2025-01-01,False,False,432.0
15128,2025-01-01,False,False,1190.0
15129,2025-01-01,False,False,663.3
15130,2025-01-01,False,False,617.4
15131,2025-01-01,False,False,1039.0
15132,2025-01-01,False,False,437.0
15133,2025-01-01,False,False,631.0
15134,2025-01-01,False,True,455.4
15135,2025-01-01,False,False,780.3
15136,2025-01-01,False,False,732.6
15137,2025-01-01,False,False,518.0
15138,2025-01-01,False,False,671.4
15139,2025-01-01,False,False,431.0
15140,2025-01-01,False,False,478.8
15141,2025-01-01,False,False,833.0
15142,2025-01-01,False,False,414.0
15143,2025-01-01,False,False,770.4
15144,2025-01-01,False,False,855.9
15145,2025-01-01,False,False,732.0
15146,2025-01-01,False,False,1038.0
15147,2025-01-01,False,False,936.0
15148,2025-01-01,True,False,791.1
15149,2025-01-01,False,False,774.9
15150,2025-01-01,False,False,593.0
15151,2025-01-01,False,False,529.0
15152,2025-01-01,False,False,598.5
15153,2025-01-01,False,False,434.0
15154,2025-01-01,False,False,422.1
15155,2025-01-01,False,False,490.0
15156,2025-01-01,False,True,1062.0
15157,2025-01-01,False,False,1025.1
15158,2025-01-01,False,False,527.0
15159,2025-01-01,False,False,585.0
15160,2025-01-01,False,False,768.6
15161,2025-01-01,False,False,585.0
15162,2025-01-01,False,False,1191.0
15163,2025-01-01,False,False,621.0
15164,2025-01-01,False,False,832.5
15165,2025-01-01,False,False,438.3
15166,2025-01-01,False,False,904.0
15167,2025-01-01,False,False,848.0
15168,2025-01-01,False,False,406.8
15169,2025-01-01,False,False,805.5
15170,2025-01-01,False,False,1192.0
15171,2025-01-01,False,False,930.0
15172,2025-01-01,False,False,463.0
15173,2025-01-01,False,False,1056.6
15174,2025-01-01,False,False,717.0
15175,2025-01-01,False,True,1090.0
15176,2025-01-01,False,False,444.0
15177,2025-01-01,False,True,983.7
15178,2025-01-01,True,False,699.0
15179,2025-01-01,False,False,555.3
15180,2025-01-01,False,False,467.1
15181,2025-01-01,True,False,653.0
15182,2025-01-01,False,True,422.1
15183,2025-01-01,False,False,887.0
15184,2025-01-01,False,False,766.8
15185,2025-01-01,False,False,363.6
15186,2025-01-01,False,False,1053.0
15187,2025-01-01,False,False,758.0
15188,2025-01-01,False,False,1013.0
15189,2025-01-01,False,False,739.0
15190,2025-01-01,True,False,1170.0
15191,2025-01-01,False,False,756.0
15192,2025-01-01,False,False,408.6
15193,2025-01-01,False,False,578.0
15194,2025-01-01,False,False,534.0
15195,2025-01-01,False,False,442.8
15196,2025-01-01,False,False,785.7
15197,2025-01-01,False,False,1084.0
15198,2025-01-01,False,False,394.2
15199,2025-01-01,False,False,642.0
15200,2025-01-01,False,False,822.0
15201,2025-01-01,False,False,519.3
15202,2025-01-01,False,False,738.0
15203,2025-01-01,False,False,412.2
15204,2025-01-01,False,False,941.0
15205,2025-01-01,False,False,681.0
15206,2025-01-01,False,False,718.0
15207,2025-01-01,False,False,827.1
15208,2025-01-01,False,False,807.0
15209,2025-01-01,False,False,552.6
15210,2025-01-01,False,False,362.7
15211,2025-01-01,False,False,517.0
15212,2025-01-01,False,False,940.0
15213,2025-01-01,False,False,766.8
15214,2025-01-01,False,False,730.8
15215,2025-01-01,False,False,985.0
15216,2025-01-01,False,False,754.0
15217,2025-01-01,False,False,876.0
15218,2025-01-01,False,False,900.9
15219,2025-01-01,False,False,1041.3
15220,2025-01-01,False,False,979.2
15221,2025-01-01,False,False,755.1
15222,2025-01-01,False,False,848.0
15223,2025-01-01,False,False,551.0
15224,2025-01-01,False,False,486.9
15225,2025-01-01,False,False,522.9
15226,2025-01-01,False,False,499.0
15227,2025-01-01,False,False,504.0
15228,2025-01-01,False,False,810.0
15229,2025-01-01,False,False,407.0
15230,2025-01-01,False,False,527.0
15231,2025-01-01,False,False,819.0
15232,2025-01-01,False,False,966.0
15233,2025-01-01,False,False,1098.0
15234,2025-01-01,False,False,644.0
15235,2025-01-01,False,False,1034.1
15236,2025-01-01,False,False,523.0
15237,2025-01-01,False,False,806.0
15238,2025-01-01,False,False,679.5
15239,2025-01-01,False,False,502.2
15240,2025-01-01,False,False,985.0
15241,2025-01-01,False,False,765.0
15242,2025-01-01,False,False,675.0
15243,2025-01-01,False,False,844.2
15244,2025-01-01,False,False,849.0
15245,2025-01-01,False,False,734.4
15246,2025-01-01,False,False,1151.0
15247,2025-01-01,False,False,545.4
15248,2025-01-01,False,False,784.0
15249,2025-01-01,False,False,832.5
15250,2025-01-01,False,False,740.7
15251,2025-01-01,False,False,908.0
15252,2025-01-01,False,False,514.0
15253,2025-01-01,False,False,1005.0
15254,2025-01-01,False,False,607.5
15255,2025-01-01,False,False,1137.0
15256,2025-01-01,False,False,976.5
15257,2025-01-01,False,False,775.0
15258,2025-01-01,False,True,554.4
15259,2025-01-01,False,False,457.0
15260,2025-01-01,False,False,551.7
15261,2025-01-01,False,False,733.5
15262,2025-01-01,False,False,584.1
15263,2025-01-01,False,False,1114.0
15264,2025-01-01,False,False,1019.0
15265,2025-01-01,False,False,520.2
15266,2025-01-01,False,False,435.0
15267,2025-01-01,False,False,617.0
15268,2025-01-01,False,False,693.9
15269,2025-01-01,False,False,628.0
15270,2025-01-01,False,False,1018.8
15271,2025-01-01,False,False,480.0
15272,2025-01-01,False,False,851.0
15273,2025-01-01,False,False,1140.0
15274,2025-01-01,False,False,1123.0
15275,2025-01-01,False,False,866.7
15276,2025-01-01,False,False,864.9
15277,2025-01-01,False,False,414.9
15278,2025-01-01,False,False,923.0
15279,2025-01-01,False,False,828.0
15280,2025-01-01,False,True,1157.0
15281,2025-01-01,False,False,623.0
15282,2025-01-01,False,False,1134.0
15283,2025-01-01,False,False,588.0
15284,2025-01-01,False,False,401.4
15285,2025-01-01,False,False,912.0
15286,2025-01-01,False,False,1074.0
15287,2025-01-01,False,False,1157.0
15288,2025-01-01,False,False,509.4
15289,2025-01-01,False,False,652.5
15290,2025-01-01,False,False,500.4
15291,2025-01-01,False,False,394.2
15292,2025-01-01,False,False,971.1
15293,2025-01-01,False,True,597.6
15294,2025-01-01,False,False,1005.3
15295,2025-01-01,False,False,1071.9
15296,2025-01-01,False,False,386.1
15297,2025-01-01,False,False,741.6
15298,2025-01-01,False,False,762.3
15299,2025-01-01,False,False,738.0
15300,2025-01-01,False,False,816.3
15301,2025-01-01,False,False,566.1
15302,2025-01-01,False,False,573.3
15303,2025-01-01,False,False,728.0
15304,2025-01-01,False,False,545.4
15305,2025-01-01,False,False,719.0
15306,2025-01-01,False,False,403.2
15307,2025-01-01,False,False,509.0
15308,2025-01-01,False,False,556.0
15309,2025-01-01,False,False,360.0
15310,2025-01-01,False,True,491.0
15311,2025-01-01,False,False,441.9
15312,2025-01-01,False,False,1132.0
15313,2025-01-01,False,False,686.7
15314,2025-01-01,False,False,806.0
15315,2025-01-01,False,False,537.0
15316,2025-01-01,False,False,851.0
15317,2025-01-01,False,False,895.5
15318,2025-01-01,True,False,801.0
15319,2025-01-01,False,False,616.5
15320,2025-01-01,False,False,506.7
15321,2025-01-01,False,False,910.8
15322,2025-01-01,False,False,750.6
15323,2025-01-01,False,False,896.4
15324,2025-01-01,False,False,636.3
15325,2025-01-01,False,True,473.4
15326,2025-01-01,False,False,483.3
15327,2025-01-01,False,False,591.0
15328,2025-01-01,False,False,482.4
15329,2025-01-01,False,False,909.0
15330,2025-01-01,False,False,792.9
15331,2025-01-01,False,False,669.6
15332,2025-01-01,False,False,604.8
15333,2025-01-01,False,False,693.0
15334,2025-01-01,False,False,711.9
15335,2025-01-01,False,False,601.2
15336,2025-01-01,False,False,952.0
15337,2025-01-01,False,False,401.4
15338,2025-01-01,False,False,891.0
15339,2025-01-01,False,False,515.7
15340,2025-01-01,False,False,1190.0
15341,2025-01-01,False,False,1170.0
15342,2025-01-01,False,False,997.0
15343,2025-01-01,False,False,733.0
15344,2025-01-01,False,False,687.6
15345,2025-01-01,False,False,601.0
15346,2025-01-01,False,False,855.0
15347,2025-01-01,False,False,540.0
15348,2025-01-01,False,False,1042.0
15349,2025-01-01,False,False,804.0
15350,2025-01-01,False,False,611.1
15351,2025-01-01,False,False,434.0
15352,2025-01-01,False,False,888.3
15353,2025-01-01,False,False,1146.0
15354,2025-01-01,False,False,786.6
15355,2025-01-01,False,False,657.9
15356,2025-01-01,False,False,837.0
15357,2025-01-01,False,False,596.0
15358,2025-01-01,False,False,903.6
15359,2025-01-01,False,False,472.0
15360,2025-01-01,False,False,487.8
15361,2025-01-01,False,False,840.0
15362,2025-01-01,False,False,426.6
15363,2025-01-01,False,False,414.0
15364,2025-01-01,False,False,563.0
15365,2025-01-01,False,False,670.0
15366,2025-01-01,False,False,1058.0
15367,2025-01-01,False,False,792.9
15368,2025-01-01,False,False,1148.0
15369,2025-01-01,False,False,940.5
15370,2025-01-01,False,False,1014.0
15371,2025-01-01,False,False,865.0
15372,2025-01-01,False,False,892.8
15373,2025-01-01,False,True,1037.7
15374,2025-01-01,False,False,498.6
15375,2025-01-01,False,False,691.0
15376,2025-01-01,False,False,981.0
15377,2025-01-01,False,False,868.0
15378,2025-01-01,False,False,789.0
15379,2025-01-01,False,False,1011.6
15380,2025-01-01,False,False,577.0
15381,2025-01-01,False,False,488.7
15382,2025-01-01,True,False,852.0
15383,2025-01-01,False,False,1144.0
15384,2025-01-01,False,False,1196.0
15385,2025-01-01,False,False,441.0
15386,2025-01-01,False,False,409.0
15387,2025-01-01,False,False,859.0
15388,2025-01-01,False,False,1040.4
15389,2025-01-01,False,False,372.6
15390,2025-01-01,False,False,1055.7
15391,2025-01-01,False,False,810.0
15392,2025-01-01,False,False,582.3
15393,2025-01-01,False,False,675.0
15394,2025-01-01,False,False,1013.4
15395,2025-01-01,False,False,733.0
15396,2025-01-01,False,False,750.6
15397,2025-01-01,False,False,927.0
15398,2025-01-01,False,False,445.5
15399,2025-01-01,False,False,1014.3
15400,2025-01-01,False,False,671.4
15401,2025-01-01,False,False,529.0
15402,2025-01-01,False,False,785.0
15403,2025-01-01,False,False,683.1
15404,2025-01-01,False,False,619.2
15405,2025-01-01,False,False,985.0
15406,2025-01-01,False,False,1135.0
15407,2025-01-01,False,False,631.0
15408,2025-01-01,False,False,455.4
15409,2025-01-01,False,False,519.3
15410,2025-01-01,False,False,934.2
15411,2025-01-01,False,False,1042.0
15412,2025-01-01,False,True,1009.8
15413,2025-01-01,False,False,1192.0
15414,2025-01-01,False,False,1135.0
15415,2025-01-01,True,False,773.1
15416,2025-01-01,False,False,858.6
15417,2025-01-01,False,False,1049.4
15418,2025-01-01,False,False,785.0
15419,2025-01-01,False,False,648.0
15420,2025-01-01,False,False,633.0
15421,2025-01-01,False,False,662.4
15422,2025-01-01,False,False,575.0
15423,2025-01-01,False,False,568.8
15424,2025-01-01,False,False,1037.0
15425,2025-01-01,False,False,941.4
15426,2025-01-01,False,False,801.0
15427,2025-01-01,True,False,1000.0
15428,2025-01-01,False,False,865.0
15429,2025-01-01,False,True,957.6
15430,2025-01-01,False,False,984.0
15431,2025-01-01,False,False,640.0
15432,2025-01-01,False,False,1054.0
15433,2025-01-01,False,False,990.0
15434,2025-01-01,False,False,1044.9
15435,2025-01-01,False,False,763.2
15436,2025-01-01,False,False,805.5
15437,2025-01-01,False,False,1138.0
15438,2025-01-01,False,False,846.0
15439,2025-01-01,False,False,682.0
15440,2025-01-01,False,False,565.0
15441,2025-01-01,False,False,493.2
15442,2025-01-01,False,False,571.5
15443,2025-01-01,False,False,388.8
15444,2025-01-01,False,False,1006.0
15445,2025-01-01,False,False,593.0
15446,2025-01-01,False,False,750.0
15447,2025-01-01,False,False,818.0
15448,2025-01-01,False,False,864.0
15449,2025-01-01,False,False,746.1
15450,2025-01-01,False,False,773.0
15451,2025-01-01,False,False,897.3
15452,2025-01-01,False,False,869.4
15453,2025-01-01,False,False,684.0
15454,2025-01-01,False,False,1185.0
15455,2025-01-01,False,False,446.0
15456,2025-01-01,False,False,849.6
15457,2025-01-01,False,False,374.4
15458,2025-01-01,False,False,777.6
15459,2025-01-01,False,False,549.0
15460,2025-01-01,False,False,513.0
15461,2025-01-01,False,False,640.0
15462,2025-01-01,False,False,782.1
15463,2025-01-01,False,False,449.1
15464,2025-01-01,False,False,449.1
15465,2025-01-01,False,False,712.8
15466,2025-01-01,False,False,905.4
15467,2025-01-01,False,False,394.2
15468,2025-01-01,False,False,1088.0
15469,2025-01-01,False,False,544.5
15470,2025-01-01,False,False,529.2
15471,2025-01-01,False,False,705.0
15472,2025-01-01,False,False,953.1
15473,2025-01-01,False,False,1042.0
15474,2025-01-01,False,False,1008.9
15475,2025-01-01,False,False,714.0
15476,2025-01-01,False,False,416.0
15477,2025-01-01,False,False,559.8
15478,2025-01-01,False,False,377.1
15479,2025-01-01,False,False,621.0
15480,2025-01-01,False,False,810.9
15481,2025-01-01,False,False,766.8
15482,2025-01-01,True,False,427.0
15483,2025-01-01,False,False,527.0
15484,2025-01-01,False,False,940.0
15485,2025-01-01,False,False,430.2
15486,2025-01-01,False,False,823.5
15487,2025-01-01,False,False,809.0
15488,2025-01-01,False,False,467.0
15489,2025-01-01,False,False,1108.0
15490,2025-01-01,False,False,760.0
15491,2025-01-01,False,False,415.0
15492,2025-01-01,False,False,489.6
15493,2025-01-01,False,False,774.0
15494,2025-01-01,False,False,499.5
15495,2025-01-01,False,False,796.5
15496,2025-01-01,False,False,645.3
15497,2025-01-01,False,False,741.0
15498,2025-01-01,False,False,850.0
15499,2025-01-01,False,False,417.0
15500,2025-01-01,False,False,1167.0
15501,2025-01-01,False,False,1005.3
15502,2025-01-01,False,False,911.7
15503,2025-01-01,False,False,506.0
15504,2025-01-01,False,False,1006.0
15505,2025-01-01,False,False,950.4
15506,2025-01-01,False,False,508.0
15507,2025-01-01,False,False,476.0
15508,2025-01-01,False,False,899.0
15509,2025-01-01,False,False,901.0
15510,2025-01-01,False,True,932.0
15511,2025-01-01,False,False,571.5
15512,2025-01-01,False,False,1011.6
15513,2025-01-01,False,False,1078.2
15514,2025-01-01,False,False,1012.0
15515,2025-01-01,False,False,570.6
15516,2025-01-01,False,False,547.2
15517,2025-01-01,False,False,847.0
15518,2025-01-01,False,False,663.0
15519,2025-01-01,False,False,1150.0
15520,2025-01-01,False,False,1144.0
15521,2025-01-01,False,False,1088.0
15522,2025-01-01,False,False,402.3
15523,2025-01-01,False,False,761.0
15524,2025-01-01,False,False,825.0
15525,2025-01-01,False,False,404.1
15526,2025-01-01,False,False,441.0
15527,2025-01-01,False,False,466.2
15528,2025-01-01,False,True,852.0
15529,2025-01-01,False,False,513.0
15530,2025-01-01,False,False,853.2
15531,2025-01-01,False,False,1195.0
15532,2025-01-01,False,False,822.0
15533,2025-01-01,False,False,891.9
15534,2025-01-01,False,False,428.0
15535,2025-01-01,False,False,837.0
15536,2025-01-01,False,False,478.0
15537,2025-01-01,False,False,476.1
15538,2025-01-01,False,False,547.0
15539,2025-01-01,False,False,1004.4
15540,2025-01-01,False,False,918.0
15541,2025-01-01,False,False,856.0
15542,2025-01-01,False,False,616.0
15543,2025-01-01,False,False,1057.0
15544,2025-01-01,False,False,977.0
15545,2025-01-01,False,False,539.0
15546,2025-01-01,False,False,1055.7
15547,2025-01-01,False,False,733.5
15548,2025-01-01,False,False,728.0
15549,2025-01-01,False,False,816.3
15550,2025-01-01,False,False,827.1
15551,2025-01-01,False,False,996.0
15552,2025-01-01,False,False,814.0
15553,2025-01-01,False,False,1091.0
15554,2025-01-01,False,True,1068.3
